review_text,label
Been a subscriber for years great  entertainment magazine,5
"I enjoyed this magazine, but did not really love it and as it got higher in price my interest declined to the point where I lost inenrest completely and no longer subscribe.",3
"Don't know why I get this magazine other than I'm kind of a celebrity ""voyeur."" It's fun to see current pics and updates of the people we see on TV and the big screen.",4
"Compared to another large name television semi-magazine, I found it boring, expected, and undeserving of such a high rating overall. Canceling my ""auto-renewal"". Just my opinion.",1
Boring read not interested in majority of articles,1
"I like to red about movies, TV shows, and people who are in movies or TV show.",4
"I LOVE this magazine!! It covers everything!  Great reviews of movies, books, TV, DVDs, stage and more.  Also articles on select topics. It's awesome!!",5
"I love this magazine!  I don't have to wait for the mail, it's conveniently on my Kindle.",5
best magazine out there,5
Best and only Entertainment magazine worth reading,5
My family loves this magazine and it is a great subscription price through Amazon.,5
I love this magazine and it is so convenient to have everything handled for me. Great job!,5
"Very buggy for kindle fire (not HD). Weekly Cheat Sheet(formerly what to watch) NEVER works.
Also, you can't zoom in on photos.
Bad app.",1
"Quality has declined with new editor, but still a great magazine.",4
Great alternative to the paper magazine. Love it.,5
"Love the interactive content, ie music. Brings this mag to life!",5
I love this magazine and have been subscribing for about 9 years.  It is great to read all the articles so I know and can plan what entertainment I'm going to enjoy.,5
The best bargain for this type of magazine.  Easy to read with great photos!  A lot of fun reading for a great price!,5
"I read EW every week, and I love the fact that it is really news rather than gossip.",5
Cancelled it after just one look at it.,1
Review it!?!? I cancelled it and u still continue to send it to me and took my money! Now I'm getting 2 copies from u on top of that! What am I going to do with 2 copies of it!?!?,1
This is my favorite magazine. The order was timely and the price for auto renewal is terrific!! I will subscribe to more magazines through Amazon now,5
"My son Loves this magazine, keeps him up to speed on all the new stuff.  I highly  recommend this magazine.",5
"This is a great source of info on Tv, movies, music, and other forms of entertainment. You can't go wrong",4
I have been a subscriber for nearly 20 years. Love my EW!!! Look forward to opening my mail each week!,5
"Magazine is great but not all the on line functions always work. The "" what's on today"" doesn't always scroll through the days!",3
Have had a subscription for years....I'm always writing down movies to tape for later or books to put on my Kindle.  Love every issue!,5
"This app was ""upgraded""
I had to re-sign in...lost all my previous magazines from them AND couldn't download the current issue!!!
I'll read it in hardcopy from now on!",1
I love the digital version and how interactive it is! Very user friendly and budget wise is excellent! Highly recommend.,5
This is a very dependable AP for my kindle fire.  Magazine always looks good and is easy to navigate.  I just find that I forget about it for weeks a time.,4
I have been subscribing to Entertainment Weekly for years. It is the most informative and down to earth publication on the market.,5
I have been a longtime reader and really enjoy the movie insight. The magazine also has a wonderful sense of humor.,5
Love this magazine-always have. I look forward to receiving it every week in the mailbox and of course the year end special.,5
The best! Entertainment Weekly is the one must-read every week. Definitely get this subscription.  Movie and TV previews are terrific.,5
"Awesome. I especially enjoyed all the hotties in the magazine;)
I like that this magazine has many different things to look at.",4
EW is the best magazine available in America for those who love all things entertainment. It's something I read devotedly. Thanks for having such a great deal on it!,5
"Read it cover to cover every week. And I always have to start at the back page Bullseye.
Great mag",5
"It's reasonably priced.  It's always a great issue and it's part of my weekly routine.  You can also download it to your iPad, iPhone or Android device.  Amazing deal.",5
I look forward to this magazine every week to keep me up to date on all the entertainment. Great magazine!,5
"I have read this publication for many years, enjoying content on movies, music, books, reviews, etc. This is a great publication to keep informed with all media...",5
I have had a subscription to this magazine for years - it's a must-have!  It covers all parts of the entertainment industry.  It's a cannot put down magazine!,5
"If you read ""Premiere"" The amazing review Libby Gelman Waxner is now in Entertainment Weekly. Worth every penny for her.",5
"I have been a EW subscriber for over 10 years, it is the one magazine I can say I read from to back!",5
This is the best Entertainment magazine out there!  I have been a subscriber for many years now.  Get your copy today!,5
"Entertainment keeps me up to date on latest TV shows, Movies and Books. Helps me determine which I want to read or see. My favorite magazine.",5
I have receive my first two issues and I must that it is a good magazine for people who like to be updated about movies and tv. shows. Looking forward for next issues.,4
Great magazine and you can not beat this price. Excellent delivery service.with auto renewl you always know you are guaranteed the lowest price.,5
"I ordered this for my junior high library, students and teachers love it - clean, well-written, and can't beat the price!",5
"Have bought this magazine for years. My boys love looking at the movie ratings in this magazine. Easy reading and it comes weekly, so everything you are reading is current",5
