id,review_text,label,cleanlab_suggested_label,cleanlab_corrected_label,cleanlab_label_quality,cleanlab_action
34911,I am subscribed to interweave craft daily but cannot access my account.i have sent a number of messages but have not received any answers.help!,1.0,,,0.97428083,
34923,Great to read,4.0,,,0.20691824,
34930,I've always liked this magazine.  I am not a fantastic knitter but like to dream about projects as I enjoy magazine.,4.0,,,0.92359245,
34931,"I really don't think any other knitting magazines aside from IK are worth buying. It's beautiful quality with a nice mix of articles and patterns, and really good value for money.",4.0,,,0.81992483,
34934,I always look forward to getting each issue.  There are great patterns and I always find a new project. Also very helpful with knitting tips.,5.0,,,0.6691422,
34953,"I never received it, giving it any stars is sort of pointless. Likewise I really don't see much point in being required to write 20 words for a product I have never seen.",1.0,,,0.99517167,
34957,"I love this magazine, plenty of updated classic styles as well as some new fashion forward styles, takes your knitting from afghans and scarves into great wardrobe items!",5.0,,,0.99287164,
34974,Subscribed for years and always interesting read,4.0,,,0.8866942,
34978,love this magazine and the cheapest place I found it,5.0,,,0.9996071,
34981,Wonderful magazine great articals,5.0,,,0.9957231,
34989,So far it seems to be too much adds.,2.0,3.0,,0.30530596,resolved
35006,Magazine is everything you expect. Disappointed with the wait time. It took 4 months to receive the first issue!,1.0,,,0.82661545,
35014,I don't like the auto renew.,1.0,,,0.99154013,resolved
35024,"I have been reading Flying since the mid 60s.  While I miss some of the writers who have moved on, I still like the content and focus of the fine magazine.",4.0,,,0.9903136,
35030,"Too many rifles, but is good value these days for mostly advertising.",3.0,,,0.8155116,
35051,My son enjoys reading about WWII history.,4.0,,,0.8840341,resolved
35054,I love WWII history  for each american killed there were 40 or more Russians killed.,5.0,,,0.9844719,
35067,Seemed light on content and alot of ads,1.0,,,0.7936765,
35070,THIS IS A TOTAL RIP OFF! THEY DIDN'T EVEN SEND THE MAGAZINE & IT WAS SUPPOSED TO BE A GIFT. DON'T WASTE YOUR MONEY ON THIS.,1.0,,,0.9999259,
35073,A bird man's delight. Best periodical on this subject,5.0,,,0.99715495,
35075,Okay Magazine. But because I am no longer a Prime Member it's no longer free.,3.0,,,0.9459615,
35079,Great magazine at an unbeatable Amazon subscription price. A great magazine for all pilots and aviation enthusiasts.,5.0,,,0.9958388,
35080,As a ww2 fighter pilot I love this magazine. Good subscription price Through Amazon.,5.0,,,0.9982401,
35088,The best WWII Mag out there bar none,5.0,,,0.9964074,
35092,I look forward to Flying more than any other magazine I read.,4.0,,,0.9534558,resolved
35102,Have had subscription for years and then found the price here was better than direct renewal.  Continues my subscription without missing an issue and no overlapping issues either,1.0,,,0.96588475,resolved
35107,"Shipping errors!  Good mag, but I only got a fee copies.",4.0,,,0.9528322,resolved
35108,"Plan and simple, I love the magazine.",5.0,,,0.99681467,
35112,This is my husbands favorite magazine. Every Christmas I renew it for him as a gift. It's like getting a gift every month...,5.0,,,0.99171275,
35122,Great mag. Not very thick. Some good articles. Almost the same mag as the AOPA mag.,2.0,,,0.5799422,resolved
35127,The magazine is great. Don't use auto-renewal. You pay full retail cover price. Wait for a deal and you can get three subscriptions for the same prive.,2.0,,,0.23546076,
35128,Must read!,5.0,,,0.985802,
35135,"Mainly advertisements, alright, not all that I was looking for.",2.0,,,0.5959697,resolved
35137,You like guns? get this! so many great articles and new weapons coming out all the time.,5.0,,,0.43210152,
35156,It's a month later and I still haven't received it.  Will there be any WWII vets left when it does arrive?,1.0,,,0.96965754,resolved
35161,I been reading WWII magazine over 20 years and I read from the beginning to the end every single issue...,5.0,,,0.9905178,
35163,Picked this thinking it would have more general information.  Would be good if you are a pilot and have an airplane.,4.0,3.0,,0.32220304,resolved
35168,"I had a subscription for over 25 years, this is THE aviation magazine, every pilot should have it. Read it cover to cover.",5.0,,,0.99682796,
35173,I love this magazine. Its so full of great information. I read it front to back every time I get one and keep them for future projects,5.0,,,0.9996742,
35177,I always love this magazine! It's filled with so many helpful articles on every subject of natural living.,5.0,,,0.99875087,
35184,Can not down load till 1 Aug 14,1.0,,,0.91790825,
35198,Just a renewal of a magazine I've been following for 20+ years,4.0,,,0.25634062,
35225,"New date is not on the label of my newest copy  which I just received.
I am unable to verify the renewel.",1.0,,,0.9841429,
35231,Finally a quality and detailed magazine that I can trust to give me the information that I wanted to know on current and past items.  BEST OF THE BEST !!!!,5.0,,,0.999092,
35236,Love the amgazine,5.0,,,0.9987707,
35243,Great publication! Both my husband and I enjoy the articles and actually use it!,5.0,,,0.80120426,
35254,I just received my first issue on the kindle fire . I wish it had more photos and less ads,3.0,,,0.18697295,
35255,"everything I want to know, see and read about every month. I only subscribe to this and Pop Photo only.",5.0,,,0.46106553,
35260,"I have yet to receive any issue or information on this magazine, will soon be contacting them directly, i think i have gave them enough leeway.",1.0,,,0.99030656,
35267,"Lots of useful, current information, but somewhat rambling. Overall a very good source of information. This magazine appears to be for the very knowledgable gun person.",4.0,,,0.87856424,
35268,I ordered this as a stocking stuffer for the boyfriend and he loves it! Looks forward to it coming every month!,5.0,,,0.99775356,
35271,"Not as centric as some, and not as dogmatic in the article approach to firearms.

Did auto renew because I like it.",1.0,,,0.90954435,resolved
35296,Too many ads!!!,3.0,,,0.5488326,
35300,Sent it to my son. He really enjoyed the articles. Still waiting for another one to arrive.,4.0,,,0.9931643,
35306,I have the same problem as the other customers.  Never received my magazines even after calling them twice. STAY OUT OF THIS SELLER!,1.0,,,0.99563515,
35310,"I received one issue but then the delivery stopped.  I would like to receive the remaining issues of my order,",1.0,,,0.94072676,resolved
35315,This magazine has a worth of knowledge and reads very well on my Kindle Fire. I plan on purchasing a subscription.,4.0,,,0.32763666,
35318,"The articles are decent, but the amount of info provided pails in comparison to what u can get with a simple Internet search.",3.0,,,0.8350148,
35320,"Read it. Live it. Love it.  100 million plus strong, and behind every blade of grass.  Long live the republic.",5.0,,,0.998435,
35325,"Unfortunately, I can't really review the magazine because I still haven't received it. The date they said it would arrive passed 2 wks ago.",1.0,,,0.99897254,resolved
35337,Love it. Just as I remember.,5.0,,,0.9945531,
35342,After a recent article promoting gun control by Dick Metcalf I have canceled my subscription. They have really let us down. I feel so betrayed words cannot describe it.,1.0,,,0.97945756,
35357,Wish there was some way to link my existing account so i can make that bread on the go! Oh well.,4.0,,,0.83014476,resolved
35358,So expensive.just buy don't build,1.0,,,0.99863994,
35365,This is garbage I don't know one company that takes two months to deliver. I'm sorry this is unacceptable. what a waste.,1.0,,,0.9991144,
35366,"A reliable magazine to find good information, is also a good place to know what is avaliable. It is worth it.",4.0,,,0.97451186,resolved
35387,"I have got the magazine I ordered, but the ones I have bought at the news stand I have enjoyed.  This is why I subscribed to it.",4.0,,,0.90312743,
35390,This magazine covers everything from how to preserve your garden vegetables to do-it-yourself solar.  I'm so glad I finally broke down and got a subscription.,5.0,,,0.5303173,
35404,We've found a lot of useful information on urban gardening and chicken care from this magazine. We're pretty impressed with the variety of content.,4.0,,,0.47678143,
35410,"Have enjoyed Mother Earth News in the past; am not receiving my subscription as yet, but look forward to doing so.",4.0,,,0.7923574,
35414,costs less from the magazine,1.0,,,0.8213089,
35428,My husband's magazine gift subscription. It is a good deal for the renewal. He is all set for another year!,4.0,,,0.9812982,
35429,I haven't received it . Not very good service from you guys . probably won't make that mistake again .,1.0,,,0.9826344,
35432,I've been reading this magazine for 20 years now and it's always loaded with excellent and timely articles. Definitely the best of the best.,5.0,,,0.9983985,
35443,"One of the best gun mags ever published, contains a good cross section of various types of firearms and shooting accessories.",5.0,,,0.9890258,
35479,I learn something with every issue.,5.0,,,0.9162953,
35480,Not what I  expected,2.0,,,0.99104905,
35481,Not really ten issues.  Don't  receive all of the issues promised.,1.0,,,0.96739495,
35484,"What can I say, if you love to shoot and enjoy firearms and tactics you will love this magazine for sure!",5.0,,,0.99861586,
35493,"I've always loved reading this publication.  I'd call it inspiring and encouraging; so many stories filled with excitement, and sometimes tears.  Read this one.",5.0,,,0.99954504,
35500,Product just as described.,1.0,,,0.74751794,resolved
35516,I didn't realise that I would be put into a once a month book club by getting the subscription.,1.0,,,0.6569998,
35521,I have read Reader's Digest most of my life. Love the short articles and just love this company.,5.0,,,0.9998948,
35528,I want the large print not small but love the story in it. John Bradford,3.0,,,0.71831197,
35529,this publication has changed. I'm 75 and remember a chock full weeks read,3.0,,,0.21647319,
35535,there more advertorials than `magazine pages` i could not find even valuable information worths to read.,1.0,,,0.88055205,
35536,Just wasn't a fan of it on the paper where,1.0,,,0.96991134,
35538,Receiving the issues regularly. Is and always has been one of my favorite reads!,5.0,,,0.99998224,
