review_text,label
"didn't get it/ wasn't received/ it was never mailed to me/ must be on flight 370/
somebody's dog ate it/ was it on the hindenberg?",1
TOO YOUNG FOR ME,3
heavily weighted with advertisements,2
Over a month since placing this order and I have yet to receive an issue or an confirmation of my subscription.,1
Great deal and my wife loves it.  Wow look at the price what a great deal where are you going to it for less.,5
"The jury is still out on this one.  Some issues are very interesting and helpful,
while others are long, boring and rather useless.",1
Arrived quickly.  Love the magazine.,5
I always enjoy receiving National Geographic.  The articles and amazing photos are a constant pleasure.  I am sure everyone will enjoy this magazine.,5
Best magazine. I love the recipes.,5
This a nice colorful magazine loaded with great ideas.,4
One of my Mom's favorite for years...,5
Never fully loaded. I found this was a major glitch on their free issues.,1
Love this magazine...only one of two that I read cover to cover.,5
Not really what I am looking for. Slick magazine but not for me.,3
"had seen the magazine inthe doctors office, So decided to order,. Very pleased. Liked the craft info thats in them",4
My wife loves this.,5
To me its not the magazine it used to be. I now quite often find it very confusing.,2
It is hard to move around within the magazine.  Difficult to read because of the very small print on my Kindle Fire.  Because of the format I can't increase the size of the print.,1
Nice layout; easy for little ones to go through. A few more pages would be welcomed.,4
Great Mag.,4
Some good recipes but really seems like every other page is an advertisement as the time goes on.,3
Too many ads not enough articles.,2
I didn't like all the advertising.  Not enough recipes. Not worth the money.,2
"This is a great magazine. I have subscribed to it for as long as I can remember. It is full of great advice, new product information, etc. I love it and HIGHLY recommend it!!",5
Awesome articles and pictures. I love ready from this magazine and learning from this source.,5
I have received this magazine for many years and it helps me set up the DVR for the week. I circle the programs that I am going to program.,4
Wonderful for keeping up to date and finding new products and ways to use them,5
"As always, this magazine exceeds my exectations.  I learn valuable new tips with every issue.
Sharon Weeks",5
I made a mistake. i meant 5 stars. i appreciate access to book reviews of books wjich ordinaroly would not be found in bookstores where i live.,1
Great Magazine has lots of information that will us go self-sufficient.,5
Absolutely love this magazine!,5
"Never a problem with issues, when I renew through Amazon for the past three [3] years.  Highly recommend magazine renewals.",5
"Son liked this publication, but it's now too expensive",3
"For those with country decorating in mind, for sure.",3
Excellent daily devotional and aid in preparing for Mass. Also wonderful articles and Saint biographies.,5
"I used to like your articles. Now seems too much hi priced fashion, too little reality, in this needy world.",2
I don't like auto renewal. I never order your magazines because of it. Wish you got rid of auto renewal.,1
Great information on investing!,4
My favorite magazine at an all time amazing price!! Thank you Amazon!,5
Fun read.,4
Not good at all.,1
"I renewed a subscription for someone on your ""renew site"" and now the magazine comes to me instead of the gift recipient.  Not good.",1
One of my all-time favorite magazines! Great value.,5
"waste of paper, etc. stick to online content. this magazine's primary purpose is to advertise paints.",1
This is a good magazine. They have redone the inside since the last time I read it. The format is much better now.,3
This subscription was for my son. He enjoys the Sports Illustrated magazine. This makes a great gift for teenage boys.,4
Love every issue. Can't be without. Look forward every week to the interesting stories.,5
Daughter loves the magazine. Lots of coupons. Lots of great recipes. Absolutely the best magazine I've had in a long time. A bit pricey.,5
I feel short changed. I don't feel like I'm getting the value of the subscription in the content of the digest. Would not re-order.,1
"Horrible, It was nothing but ads. I am not impressed at all.",1
"I love, love, love, this magazine!!",5
"I liked it so well I ordered the DVDs set of every issue of Handloader ever published from Wolfe publishing. If you hand load, this magazine is a must for you.",5
How can I review this when I haven't got it yet? I will never buy a magazine subscription from Amazon again. Almost 2 months and I haven't received anything yet!,1
Magazine is great but the emails are a nuisance. Once subscribed it seems there are lots of offers for stuff.,3
Not as dynamic as I was hoping.,3
Magazine is quite small.  Not a lot of articles anymore.  A lot of ads.  Probably won't get it again.,3
I am 72 years old. I don't feel the same about the magazine as I did when I was a teenager. But I think that is normal.....I hope.,3
"In my opinion, it doesn't have alot of content and might as well subscribe to their facebook page and get it there for free",3
"I used to love PM, but these days its like a hollow shell of its previous form.",2
"I love this magazine...it has everything that I'm into:  The styles, the looks, the makeup, the celebs and more.. Great magazine..it's worth the money!!",5
