review_id,review_text,label
86058,"This magazine is a fun read filled with a wealth of hunting/fishing intel, stories and tips! I highly recommend it!",5
86067,"Great info on the sport and advertisements, too.  Enjoy the articles, like the recent one on Colnogo's history.",4
86069,Best Bicycling Magazine I've purchased,5
20540,Excellent quality and timely delivery,5
20542,"National Geographic is very brief and short not like it used to be.
Wouldn't recommend it.",3
20552,National Geographic is not what it used to be............very disappointed.,1
86093,"Meh. By the time you get the paper, the news from the web is old. Why bother?",2
20561,Awesome articles and pictures. I love ready from this magazine and learning from this source.,5
86099,it was promised to extend my present subscription.  instead I am receiving two each month  that is unsatisfactory!,1
86100,gear bag is a joke....do not subscribe for the bag. The rag is top notch though.,4
86106,"It's very good, but could include more buying guides.",4
20569,my grandkids love this,5
20574,National Geographic is a quality magazine with tons of interesting subjects and stories.  We have subscribed to this magazine for over 30 years.,5
20576,worth the money. good deal,4
20579,I love it indeed.,5
86116,Nothing more than Maxim Magazine these days. I wish I had tried Details instead.,1
86121,...mostly advertisements and very few pages.  Not like the old days when there were many recipes to try.,3
86125,I have been a subscriber in the past and decided to give the magazine another try!!  So glad I did!!!,4
86131,Bag is nice quality and the magazine subscription fit it's purpose so..,4
86140,Ch a red my card but I never received one magazine...,1
20606,"Wonderful magazine
The pictures are so beautiful and the articles informative.",5
20607,Have always LOVED this magazine...Glad I renewed! jane,5
86145,way too many advertisements.,5
20610,Always love the national geo.  Grandkids seem to gravitate towards these magazines as well.,5
20617,We love National Geographic magazine and we were able to get it for a great price here!,5
86154,Only worth reading if other people are hoarding tabloid magazines.,1
20621,Love this mag,5
86167,Contained more articles than most magazines. Catered to women...had interesting topics. Layout was done nicely.,4
86168,I love this magazine so much. It is so informative. I have done some of the things in the magazine and improved my own health.,5
86170,It was okay but over priced,2
20635,"Best magazine ever. Science, nature, and travel all in one.",5
86178,I didn't like all the advertising.  Not enough recipes. Not worth the money.,2
86187,Hard to change address. Haven't seen an issue yet so apparently still hasn't worked. I will try again and then go back to finding a copy at bike stored every so often.,2
20652,More recepies,3
20650,"great magzine, glad to get  it!",5
86195,I got the report that my young granddaughter dearly loves her first issue of Disney Princess! This was a great gift idea--I love gifts that encourage kids to read.,5
86197,While I ordered a subscription for my son I would not know but what I do know is I only received one issue for him since ordering.,1
86206,I LOVE this magazine!!!,5
20682,"I didn't find many recipes that appealed to me.  When I read Cook's Illustrated, I can't wait to try many of the recipes.  Lots of advertisement to get through as well.",2
20692,This was the best price that I found for National Geographic magazine . I've recieved the magazine in my wife's name for years.,5
20693,Years ago I subscribed to National Geographic and I loved it then and I still love it now. I'm so happy to have it back.,5
20694,"National Geographic is the best!  For years my parents shared their copies with me.  Now that I'm an adult orphan, I have to subscribe for myself.",5
86234,"junk....it has absoltely no value at all.  My son (11)even laughs at all the ridiculous, unintelligent information.",1
86241,Amazon made it very easy to subscribe to this magazine! Perfect!,5
20715,"Good tips. If you are  hopeful, in this new year that you are going to get yourself together. A one-year subscription might do the trick.",4
20716,It is great magazine with relatable articles that are of interest to all ages.  Great as a gift to a parent or girlfriend.,4
20717,I bought this for my sister and it came with auto-renewal.  Now I can't work out how to cancel the subscript.,1
20725,"I subscibed to this magazine for over 6 motnhs now, however this magazine never reached, even though the statas says ""Shipped"" i was very disappointed.",1
86262,"I can't wait to received the next issue, every single page deserves close scrutiny, so enjoyable and inspiring.",5
86266,This is an excellent art magazine. Great for beginners and experienced alike.,5
86270,"perhaps a bit more instruction and final pieces, less advertisement?  Still a good rag to peruse.",4
20736,This magazine was a total waste of money. It was 90 percent ads.,1
86271,I got a free year as a gift.  Found I never read it. I asked several friends if they wanted my copies. Most of them just laughed. Now I throw mine in the trash when they come.,1
86275,"It's only $179 a year on the website, this is a complete rip off.",1
20741,Liked it better before New editor took over. Graphics and readability suffered as did variety of food covered. Subscribed to Bon Appetit.,3
86277,Just ok.......not too much out of the ordinary!,3
86280,I love this magazine. The stories are uplifting and soul searching. Thank you for offering it in a Kindle edition.,5
20752,"This magazine is okay, but not my favorite.  Good if you have nothing else to read.",3
20755,I thought there would be at least a few good steps to get started.  Not at all what I was expecting.  A very boring read,1
86293,"Cannot download in Kindle app on phone, Need to cancel or contact kindle team.",1
20757,"The magazine has improved over the years, but it's still a vehicle to sell franchises. There are some articles worth reading. For $5 for a year it's a no brainer.",4
86295,Have received one copy - should've received three by now.  Love the magazine - distribution is an issue apparently,3
20761,Material is old and outdated.,2
20763,Great interesting articles.,4
86299,great magazine. interesting ideas. great price,5
86306,"Not able to open as of Feb. 20, 2016",1
20774,I love National Geographic.  It has the best photos and the stories are amazing.  This is a great addition for anyone's reading list.,5
20779,Only received one issue,1
20780,"Got one magazine
And I got a last magazine notice 2 days later
Weird
If its true its a BAD DEAL!",1
86314,If you like the outdoors and cabins this magazine is for you.,4
20787,It always has a couple of practical recipes. I wish there were more variety; the realistic kitchen isn't healthy 365 days a year. A couple of the stories were interesting.,4
